date,Total,DeepSeek,OpenAI,Anthropic,Google,Zhipu,Qwen,Minimax,Moonshot,Mistral,xAI,Tencent,Xiaomi,Meta,Nvidia,Other,Stepfun,OpenRouter,Poolside,Stealth,Inclusionai,Arcee,Cohere,Nex-agi,Tngtech,Upstage,Kwaipilot,Perplexity,Baai,Microsoft,Bytedance-seed,Sentence-transformers
2026-02-14,1862.4465,127.5021,131.0160,159.1593,273.2189,211.6319,21.2174,468.9144,148.9892,15.0261,83.9240,0.0000,7.2133,14.4500,0.0000,90.6745,43.7524,3.0091,0.0000,0.0000,0.0000,62.7478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-15,2007.4292,129.2813,134.8472,177.0296,284.9904,289.2832,26.0162,492.9391,141.3382,16.3699,84.8828,0.0000,9.6454,15.8830,0.0000,95.0703,43.3851,0.0000,0.0000,0.0000,0.0000,66.4676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-16,2160.6832,127.3085,207.9314,220.4280,326.8984,184.5303,20.6784,541.6019,161.9717,16.0587,103.6489,0.0000,11.2893,16.4532,0.0000,110.1919,49.6071,3.6308,0.0000,0.0000,0.0000,58.4546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-17,2144.2567,130.0815,222.7288,282.4582,316.8076,129.5022,28.4308,485.5506,170.5277,14.8943,104.4854,0.0000,10.8566,17.5347,0.0000,120.2214,50.0911,0.0000,0.0000,0.0000,0.0000,60.0858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-18,2279.2873,135.3055,219.1355,319.1679,328.1153,139.7959,26.0467,480.7273,221.5503,16.0988,116.7326,0.0000,10.8393,10.6964,5.8424,133.8639,53.5304,0.0000,0.0000,0.0000,0.0000,61.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-19,2104.7315,123.9744,195.7326,279.7135,344.5662,146.1432,39.9192,371.9748,217.8821,16.7035,103.0622,0.0000,11.3322,9.9809,0.0000,130.0731,51.0085,0.0000,0.0000,0.0000,0.0000,62.6651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-20,1966.7807,124.9060,223.3016,267.2838,355.2810,153.8447,26.2750,268.5300,109.8158,17.6081,148.5066,0.0000,13.1677,7.4550,4.4613,120.4502,56.3339,0.0000,0.0000,0.0000,0.0000,69.5601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-21,1629.0879,131.3047,114.6051,239.1036,291.3096,132.0391,16.6399,231.5887,86.0525,15.2450,121.3936,0.0000,9.8026,11.6816,3.6209,100.6280,58.8210,0.0000,0.0000,0.0000,0.0000,65.2519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-22,1662.9004,131.5152,132.7230,228.6497,301.1076,144.6264,21.0921,239.5004,76.5159,12.6441,98.5483,0.0000,11.8228,19.4903,3.9891,108.6123,60.6294,0.0000,0.0000,0.0000,0.0000,71.4339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-23,1983.6586,136.9600,169.9027,292.6315,383.7429,159.6745,44.3165,278.5778,88.0161,23.3301,113.8534,0.0000,10.5381,16.0494,0.0000,125.6290,63.0443,0.0000,0.0000,0.0000,0.0000,77.3924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-24,2006.8143,140.0539,190.1461,319.7775,362.3349,150.5679,33.5852,299.0343,81.7682,11.7869,117.6455,0.0000,11.6641,14.3983,4.1692,130.8174,62.4378,0.0000,0.0000,0.0000,0.0000,76.6271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-25,2037.2354,143.8073,196.0132,317.9231,395.1494,120.5441,27.8896,310.9944,76.5587,11.5978,135.1315,0.0000,10.3624,13.5406,0.0000,140.7152,61.1680,0.0000,0.0000,0.0000,0.0000,75.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-26,2076.4589,136.5341,209.1665,330.5175,402.9106,78.1694,25.2968,332.1442,95.2958,17.9287,137.3462,0.0000,9.8329,7.5656,0.0000,155.8972,63.8960,0.0000,0.0000,0.0000,0.0000,73.9572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-27,2038.0162,136.1933,202.4175,354.6036,396.5857,77.1767,25.2848,277.7708,116.5691,16.7800,124.0753,0.0000,12.2709,5.4003,0.0000,152.5848,63.7965,0.0000,0.0000,0.0000,0.0000,76.5069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-28,1751.3231,125.6008,162.6051,281.2642,333.0186,69.6599,29.4011,256.8837,110.4560,17.4367,73.8613,0.0000,8.1303,8.6370,4.0018,130.1601,63.9481,0.0000,0.0000,0.0000,0.0000,76.2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-01,1722.1647,128.2184,158.4355,252.9634,310.0673,76.1077,29.4956,262.3902,123.2190,17.1351,69.4314,0.0000,9.3200,15.0540,4.1562,121.2734,64.3724,0.0000,0.0000,0.0000,0.0000,80.5250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-02,2108.1283,128.0357,223.7178,345.3131,404.2958,82.4153,47.0198,287.8997,139.6440,11.9550,108.4843,0.0000,10.4365,7.7975,4.8039,152.9444,68.7991,0.0000,0.0000,0.0000,0.0000,84.5663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-03,2268.3866,124.1680,272.4382,360.8555,411.2577,85.8978,54.2542,300.1107,140.8336,10.0616,138.8361,0.0000,10.0010,27.5313,0.0000,166.3707,83.0654,0.0000,0.0000,0.0000,0.0000,82.7049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-04,2260.8298,131.2545,272.1597,356.5632,407.9862,77.9167,73.1115,277.7950,137.1572,8.7493,131.9081,0.0000,11.5654,25.0646,0.0000,173.9271,96.7057,0.0000,0.0000,0.0000,0.0000,78.9657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-05,2263.1593,128.3404,262.8957,381.1731,453.3589,59.8027,72.4701,300.7193,100.8363,9.9284,98.5423,0.0000,8.2713,22.1460,0.0000,172.3520,113.1182,0.0000,0.0000,0.0000,0.0000,79.2047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-06,2165.7616,153.4514,266.5974,356.6225,428.6690,55.2703,69.0768,283.1331,72.0191,9.8851,93.1459,0.0000,8.8088,9.1266,0.0000,170.3680,121.1523,0.0000,0.0000,0.0000,0.0000,68.4353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-07,1841.4120,151.9760,243.1906,248.7171,321.2761,48.4284,54.6184,251.8503,83.6542,10.9070,84.3106,0.0000,7.2895,10.7526,0.0000,136.6861,122.4178,0.0000,0.0000,0.0000,0.0000,65.3374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-08,1881.2325,150.9137,283.0784,253.7201,303.6498,48.3599,55.1032,247.3877,68.9192,11.8007,91.4472,0.0000,8.1883,8.8136,0.0000,140.6687,142.0306,0.0000,0.0000,0.0000,0.0000,67.1516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-09,2245.4627,159.9415,294.6164,369.2123,390.8854,60.1674,62.7014,305.9755,79.6923,12.6122,83.5378,0.0000,14.0672,9.0065,0.0000,161.2563,173.9301,0.0000,0.0000,0.0000,0.0000,67.8603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-10,2405.3396,162.5095,306.3919,390.9161,411.4129,74.7377,61.0593,308.7411,77.3517,11.0541,99.3276,0.0000,39.4671,10.7958,0.0000,180.6359,195.4605,0.0000,0.0000,0.0000,0.0000,75.4784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-11,2484.6812,161.3337,265.8866,421.6910,459.2721,67.0851,66.8183,313.3401,85.0617,10.4317,104.8458,0.0000,55.8363,9.2153,9.8750,181.5353,199.5060,0.0000,0.0000,0.0000,0.0000,72.9473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-12,2655.4702,164.0412,289.5383,401.7733,446.2781,66.5493,59.2437,252.2249,92.3519,10.5811,155.5563,0.0000,62.4352,16.0240,60.9726,210.4379,203.1215,96.7391,0.0000,0.0000,0.0000,67.6018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-13,2514.9190,169.0214,255.9559,390.2168,447.9889,59.2981,40.4102,220.3853,79.0712,10.3138,78.0757,0.0000,56.2406,14.5871,61.8562,189.0667,192.9315,190.4185,0.0000,0.0000,0.0000,59.0812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14,2224.6156,164.7030,202.9720,278.9619,339.9910,47.7837,47.4460,178.0159,68.4312,11.3343,63.2264,0.0000,48.9051,17.9574,59.1709,169.9184,188.1334,282.0604,0.0000,0.0000,0.0000,55.6047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-15,2343.9867,180.6403,217.9965,283.7200,332.7758,87.9704,47.8250,180.8784,77.5213,12.0958,68.5658,0.0000,46.5521,14.1799,57.1814,179.4855,201.5564,300.1888,0.0000,0.0000,0.0000,54.8532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-16,2758.8823,185.5842,277.6987,416.9168,419.9920,119.0890,39.8526,247.5013,94.0433,12.0537,79.2331,0.0000,55.1876,8.2323,64.7007,206.9312,169.7276,314.5676,0.0000,0.0000,0.0000,47.5707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-17,3171.4948,186.6948,252.1206,459.4683,579.9186,215.5949,26.5615,235.3882,85.0649,10.8836,81.0984,0.0000,92.5576,9.6883,73.5358,207.7909,205.8157,407.5900,0.0000,0.0000,0.0000,41.7227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-18,3133.2736,174.8446,246.1724,443.5901,487.0974,208.6128,38.5396,232.5784,76.9947,11.5191,89.7181,0.0000,86.5071,8.6520,72.2540,229.2145,214.7827,457.8110,0.0000,0.0000,0.0000,54.3851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-19,2978.8642,178.7423,249.6039,468.3368,401.2569,258.5486,68.7014,227.9404,94.4709,11.4552,74.0977,0.0000,298.1249,7.0330,77.5396,239.6493,243.9606,13.7184,0.0000,0.0000,0.0000,65.6845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-20,3024.0016,175.4512,253.2915,427.8218,392.3367,237.0395,35.1580,250.2171,76.5712,11.4889,103.7846,0.0000,458.8108,13.2496,75.2008,214.7413,238.6162,0.0000,0.0000,0.0000,0.0000,60.2224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-21,2573.3412,176.8475,199.8933,276.2037,320.1507,195.0954,37.3405,227.5513,69.5890,12.0538,67.0491,0.0000,494.3649,14.8265,70.1605,171.5180,222.4745,0.0000,0.0000,0.0000,0.0000,18.2224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-22,2656.9371,197.7538,192.0052,289.4382,322.5378,189.2157,34.0212,248.9953,63.1159,13.8170,63.3833,0.0000,555.2874,16.6645,71.0345,176.4389,204.0056,0.0000,0.0000,0.0000,0.0000,19.2229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-23,3224.9524,201.7055,260.2095,429.0447,412.0427,208.5540,53.7619,331.2702,91.6004,12.5176,93.3463,0.0000,572.9671,11.0803,78.5915,224.4540,223.0878,0.0000,0.0000,0.0000,0.0000,20.7189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-24,3341.8056,200.6955,266.8207,462.9914,441.0435,214.4562,41.5424,361.6808,73.4564,11.8269,89.8982,0.0000,601.4009,8.6108,80.8960,230.9029,235.5717,0.0000,0.0000,0.0000,0.0000,20.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-25,3404.4844,198.1420,289.9963,476.6624,461.6139,211.4321,45.0723,370.3596,87.8910,11.2120,86.0055,0.0000,581.9614,8.4741,80.7889,240.3184,232.6836,0.0000,0.0000,0.0000,0.0000,21.8710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-26,3389.9418,199.6135,286.8276,460.2974,448.6407,206.8592,43.9729,332.4797,70.8794,11.3522,133.9972,0.0000,644.7140,8.0082,81.5902,234.7177,205.4150,0.0000,0.0000,0.0000,0.0000,20.5768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-27,3311.8728,194.9382,303.8489,399.9134,406.3090,220.5689,50.6007,298.4224,65.2162,11.1265,106.5174,0.0000,705.9119,0.0000,78.7473,227.9406,221.8153,0.0000,0.0000,0.0000,0.0000,19.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-28,2967.0654,193.1201,269.7332,274.6219,332.8702,179.9382,32.3399,249.7978,59.9181,12.6863,105.7870,0.0000,750.7721,13.3018,76.9489,180.9582,215.3401,0.0000,0.0000,0.0000,0.0000,18.9314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-29,2999.8020,201.3872,193.6012,292.1210,317.0802,187.1519,54.7760,246.1590,64.5425,13.9303,114.0836,0.0000,808.8128,13.1742,82.0737,182.2088,209.0712,0.0000,0.0000,0.0000,0.0000,19.6285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-30,3462.4535,205.7998,240.4612,412.7559,429.9947,207.1573,85.9904,277.5282,82.8801,12.8472,122.0932,0.0000,828.7921,8.2584,81.9055,238.5707,208.3249,0.0000,0.0000,0.0000,0.0000,19.0938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-31,4002.4108,190.2076,247.2171,441.4059,473.5028,214.5254,497.3190,306.9225,75.9286,12.3481,195.9546,0.0000,825.2320,7.9827,70.2591,226.5482,199.3512,0.0000,0.0000,0.0000,0.0000,17.7060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-01,4128.3320,188.5598,256.2157,440.2648,427.7860,190.6242,689.1925,314.2735,75.2179,12.9681,182.8074,0.0000,866.7323,0.0000,61.5751,213.9428,191.9171,0.0000,0.0000,0.0000,0.0000,16.2548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-02,4043.2530,197.7987,235.1551,429.0800,393.6144,168.1503,768.2822,330.0836,87.6779,13.2827,125.7925,0.0000,785.9946,0.0000,60.8778,231.4168,190.0094,0.0000,0.0000,0.0000,0.0000,26.0369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-03,4091.8864,194.0115,235.2333,391.8349,389.0483,151.5766,1456.0777,357.7206,96.1860,15.3789,105.9807,0.0000,196.9662,0.0000,63.7626,226.4267,186.8241,0.0000,0.0000,0.0000,0.0000,24.8584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-04,3630.2867,183.0231,226.2060,275.0179,310.7881,110.8876,1618.2854,202.8093,68.2273,16.1943,92.9618,0.0000,62.2702,6.4743,59.5633,196.7328,173.7800,0.0000,0.0000,0.0000,0.0000,27.0652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-05,3646.9339,187.7032,265.4274,286.2960,319.8720,119.5707,1472.5236,250.6584,114.6479,17.3992,78.9926,0.0000,63.5287,13.4662,62.2811,208.8565,166.4508,0.0000,0.0000,0.0000,0.0000,19.2594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-06,3640.8174,203.7352,330.8704,370.3300,410.4267,174.3879,972.3429,330.9254,89.9629,18.9423,97.7746,0.0000,84.1006,9.0476,74.6897,259.5982,196.5798,0.0000,0.0000,0.0000,0.0000,17.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-07,3732.9096,189.2919,347.0165,459.6069,459.9779,177.6707,809.6929,375.4595,94.3279,18.3220,103.6853,0.0000,75.7290,0.0000,83.0614,300.1065,208.9201,0.0000,0.0000,0.0000,0.0000,30.0410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-08,2999.0930,193.3866,355.5187,467.8736,466.4224,183.9772,96.6940,356.1491,84.3958,17.4510,91.3418,0.0000,112.5540,0.0000,103.1068,307.8687,133.5819,0.0000,0.0000,0.0000,0.0000,28.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-09,2988.0918,206.6455,405.4853,485.5824,478.1206,211.0847,96.7865,345.5236,74.7678,17.5233,92.9189,0.0000,111.6441,0.0000,103.6096,308.1715,16.0361,0.0000,0.0000,0.0000,0.0000,34.1919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-10,2859.2804,196.0999,320.9231,484.6943,492.4188,222.4560,83.0020,322.9916,75.8447,18.2291,105.0528,0.0000,122.0984,0.0000,101.0736,272.2274,14.6851,0.0000,0.0000,0.0000,0.0000,27.4836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-11,2374.0607,197.8154,187.1498,324.7389,466.3180,163.6231,73.7349,287.6973,57.9593,30.0999,76.5196,0.0000,141.8506,10.0198,102.6161,215.0371,13.2619,0.0000,0.0000,0.0000,0.0000,25.6189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-12,2396.5928,205.2222,217.8255,314.4088,484.5378,139.9661,61.9944,287.0535,53.6706,28.7632,77.2367,0.0000,159.3747,10.7732,104.0644,219.4195,13.7856,0.0000,0.0000,0.0000,0.0000,18.4964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-13,2957.2411,212.2201,294.4026,511.1378,497.5660,199.6026,84.6524,315.5602,73.7272,19.2074,109.0418,0.0000,187.6733,11.7058,101.1798,294.7209,16.9341,12.1139,0.0000,0.0000,0.0000,15.7951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-14,3099.9777,213.0276,335.5269,548.7174,491.4389,197.1523,107.3488,324.6699,61.4967,18.2906,110.3954,0.0000,182.7133,10.6883,101.3930,289.1546,19.9120,72.4558,0.0000,0.0000,0.0000,15.5962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-15,3165.2981,192.8539,342.5289,563.8270,509.7898,190.6220,98.9960,333.8011,62.0135,17.3149,136.2819,0.0000,195.3030,11.0505,52.5034,303.1900,37.6993,100.3302,0.0000,0.0000,0.0000,17.1927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-16,3143.7832,186.8369,331.5461,565.4211,556.6636,189.7794,85.1729,319.6638,57.0947,17.0721,95.7258,0.0000,188.8458,11.2508,52.9281,309.1656,52.2538,103.1997,0.0000,0.0000,0.0000,21.1631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-17,3193.9883,171.7220,339.2939,571.7118,522.4158,326.6450,74.6730,265.1812,55.3616,17.1446,96.9345,0.0000,187.5583,0.0000,54.2246,300.1032,90.9964,98.3930,0.0000,0.0000,0.0000,21.6292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-18,2462.0237,186.8891,225.5304,358.4640,405.1318,128.9283,73.5007,224.9694,43.0127,20.0491,103.9870,0.0000,187.7024,0.0000,84.0621,236.6198,70.0975,92.4820,0.0000,0.0000,0.0000,20.5973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-19,2446.9610,204.8106,207.3583,361.3839,409.3324,131.7250,62.5168,224.9602,37.9609,20.5062,75.3454,0.0000,188.4914,7.5603,88.6045,246.5325,75.3151,84.4687,0.0000,0.0000,0.0000,20.0887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-20,3134.8481,197.1839,357.0702,540.3519,541.8957,152.7417,85.1137,258.6807,77.7246,18.0399,105.0080,0.0000,193.6223,11.8984,89.9337,320.0542,82.1962,83.4855,0.0000,0.0000,0.0000,19.8474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-21,3318.8965,193.6236,337.8723,585.1517,511.1958,159.2898,110.5852,265.9126,244.7267,17.3578,136.5398,0.0000,192.0361,11.9541,89.3404,324.4653,71.8021,45.9925,0.0000,0.0000,0.0000,21.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-22,3382.4084,205.2139,370.3304,592.1843,516.2417,174.3142,102.7067,266.9378,331.3720,17.1479,142.0678,0.0000,78.3806,0.0000,90.2081,337.9496,94.6064,0.0000,0.0000,0.0000,42.3976,20.3494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-23,3375.4025,217.2737,289.0537,604.9623,498.7509,139.4120,109.2180,198.7798,346.0720,16.4006,154.2949,58.7076,58.0503,0.0000,97.6110,366.8456,130.7756,0.0000,0.0000,0.0000,89.1944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-24,3254.0355,201.3292,253.5058,605.6066,476.4217,141.1286,97.9921,180.7106,331.5371,16.0163,140.1337,89.0091,54.0744,0.0000,94.8621,359.2735,108.2778,0.0000,0.0000,0.0000,104.1569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-25,2715.0487,228.8990,195.4602,407.1387,391.6526,113.8712,72.4825,161.9568,306.6784,17.5805,90.2796,71.8077,44.1245,0.0000,93.7536,304.7833,109.2534,0.0000,0.0000,0.0000,105.3266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-26,2702.6300,257.4900,212.6309,359.2553,387.1998,108.0613,66.9928,161.6696,255.2946,19.2941,86.5294,117.3304,44.8248,0.0000,93.5680,304.9173,123.2066,0.0000,0.0000,0.0000,104.3653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-27,3405.1226,251.4029,315.5824,522.1867,497.1277,125.3214,73.2092,175.2376,363.4505,17.6658,104.0757,208.9951,32.7513,11.9911,94.6484,383.1705,122.7751,0.0000,0.0000,0.0000,105.5313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-28,3630.9941,280.8533,307.7153,572.3980,496.2278,122.4927,84.9596,159.8969,356.7542,17.3038,112.2654,370.3242,54.8410,0.0000,94.6066,387.2960,124.6495,0.0000,0.0000,0.0000,88.4098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-29,3712.7411,268.1786,369.4386,555.0376,503.1206,130.9122,115.1278,160.0207,311.3603,15.6137,99.2158,464.5315,51.9606,0.0000,94.4407,387.2454,118.4030,0.0000,0.0000,0.0000,68.1339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-30,3509.6043,284.1512,285.5882,486.4966,455.1858,131.7007,135.9610,153.8232,280.9374,15.0291,134.5190,450.8879,47.7059,0.0000,92.2143,371.0437,107.4352,0.0000,0.0000,0.0000,76.9249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-01,3324.3946,312.9109,275.7204,409.7380,419.2246,106.1647,111.9363,135.6824,283.2600,16.4062,97.7847,463.8999,39.1251,0.0000,79.0716,371.1747,101.7116,20.6529,13.9486,0.0000,65.9821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-02,3015.0686,300.8753,205.9450,339.3949,407.2872,119.9579,82.2826,125.2752,233.2285,18.6604,84.1398,513.9474,28.7195,0.0000,65.5177,308.7491,87.1779,12.4531,22.1532,0.0000,59.3040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-03,3199.8315,321.1347,193.5883,342.1845,426.6824,96.5686,115.8613,127.5817,259.8976,18.9839,103.2974,558.6415,34.2272,0.0000,67.3174,341.4563,88.3742,22.0141,21.8197,0.0000,60.2006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-04,3771.6242,346.1327,278.9961,432.4355,498.1379,97.4376,125.6172,134.4198,341.8593,18.6800,138.4224,605.6438,41.2169,0.0000,70.6312,424.3356,79.9975,29.1006,25.2287,0.0000,67.7558,15.5756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-05,3943.2475,376.7254,277.3952,492.9237,516.1573,124.6348,142.8045,134.6491,357.5269,17.4635,138.8002,599.6558,41.1276,0.0000,76.8146,422.3805,79.8080,31.3678,26.1524,0.0000,68.2157,18.6445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-06,3971.7154,386.5200,307.1113,596.6727,516.2895,132.5888,133.3835,139.5366,308.7718,16.3967,98.8257,514.1298,44.0177,21.7482,76.1906,445.7671,71.0965,48.3627,25.5410,0.0000,71.7434,17.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
